id,title,artist,genre,mood_tags,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,key,mode,time_signature,popularity
iGPLqLqmVySn4IwLtiYPOs,Electric Star,Leo Ryder,reggae,uplifting|melancholic,0.746,0.535,0.604,103.9,-5.91,0.0,0.305,0.0,0.183,232682,2,0,4,35
WNIkJPYCg0LM62tbPNhdyg,Crystal Light,The Memorys,pop,sad|happy,0.497,0.52,0.955,105.8,-4.55,0.0,0.253,0.0,0.156,247849,4,1,4,86
he8fxBFB2ZA7Go3d7LZNUi,Crystal Garden,Iris Marsh,reggae,nostalgic|romantic|energetic,0.946,0.471,0.624,88.3,-10.57,0.072,0.304,0.315,0.204,238082,8,0,5,11
RitFy0YLIMD3thm0LztoMZ,Endless Garden,The Horizons,indie,sad,0.605,0.535,0.767,109.9,-10.49,0.135,0.256,0.286,0.0,212645,8,0,3,43
tdt6GLBhHQ8XLnrO4KJZf5,Sweet Rain,Cole Marsh,rock,aggressive|tense,0.582,0.989,0.689,122.4,-7.43,0.041,0.155,0.053,0.031,239081,1,0,4,71
GskQAf7GUDQEYPUWxiUryF,Wild Light,Talia Cross,blues,uplifting|aggressive,0.537,0.379,0.252,101.9,-5.88,0.043,0.514,0.308,0.211,238625,7,1,4,32
SB8SIsLdfcd7P6xxHiPpO4,Bitter Ocean,Leo Wells,folk,nostalgic|chill,0.323,0.233,0.492,102.4,-10.05,0.043,0.954,0.0,0.101,293058,10,1,5,43
ZiGumMTaOzuO1Z8yZuNduy,Restless Dream,Nadia Lark,country,dreamy,0.514,0.397,0.681,108.9,-9.1,0.123,0.63,0.006,0.158,163306,0,0,5,60
MscuvrrRD4ldNHfOb5Okp4,Faded Garden,Wren Quinn,rock,uplifting|aggressive|energetic,0.556,0.796,0.355,140.0,-5.94,0.089,0.0,0.031,0.197,279982,9,1,4,42
MyQzymxYNcABD0L4SMJo4U,Broken Garden,The Roads,country,energetic|happy,0.511,0.622,0.823,114.4,-11.14,0.118,0.443,0.069,0.195,261554,6,0,4,39
oGkCjUkoLxJTXZXMujXUhG,Neon Ghost,Reo Knox,rock,nostalgic|sad,0.628,0.699,0.127,135.5,-10.95,0.036,0.0,0.244,0.2,166875,7,0,4,67
cROd3hZDl7Y1dWe1zIyYDK,Restless Shadow,Jax Knox,latin,chill|happy,0.614,0.609,0.753,88.5,-6.86,0.053,0.117,0.0,0.132,245331,0,0,4,42
eGV8NKPm2ahAo7zDJT1yxk,Restless Rain,Jax Knox,pop,romantic,0.724,0.579,0.589,102.9,-6.15,0.081,0.121,0.169,0.1,206381,6,1,4,61
YWUjGk3PSRXHX7VL7r7K8p,Fading Rain,Reo Cross,electronic,tense,0.824,0.68,0.059,124.5,-6.45,0.073,0.0,0.264,0.081,243489,11,1,4,18
icZhHapPURGsCP4l3J1ojG,Fading Ocean,Sena Wells,country,energetic,0.623,0.526,0.768,102.0,-8.4,0.04,0.331,0.059,0.134,267139,2,0,5,60
LWfzevPZ9QLLwO70gQMvKJ,Bitter City,Toma Ryder,country,happy|dreamy,0.507,0.455,0.634,115.4,-4.55,0.036,0.14,0.0,0.033,238950,8,0,3,50
v4I4cfSOTGVpSIz5BRAsxL,Bitter River,The Lights,classical,aggressive|energetic|romantic,0.271,0.364,0.454,110.9,-18.61,0.1,1.0,0.965,0.163,203151,7,1,5,72
gV0u8btLgivrXkTxUGYjld,Lonely Rain,Leo Voss,pop,dreamy|uplifting|chill,0.581,0.781,0.456,114.8,-4.41,0.0,0.209,0.043,0.255,182406,3,1,3,76
Y1LqvVioaL4MMqMY2yaUhr,Radiant Ghost,Rio Shaw,classical,happy|tense,0.146,0.436,0.425,103.9,-14.58,0.167,0.8,0.901,0.0,256001,3,1,4,84
Igq7Xolabpbn44A3RZ0gtu,Bitter Skyline,Mira Marsh,folk,melancholic,0.356,0.417,0.306,106.6,-9.87,0.043,0.795,0.085,0.343,149806,9,0,4,48
XS1fvu7ysgfJr1Bwy627Hu,Endless Road,Ava Ryder,hip-hop,happy|uplifting|chill,0.57,0.707,0.605,113.9,-6.54,0.228,0.0,0.065,0.167,228930,0,0,4,71
4YKdOLWGBoVmtcjLrEsU4W,Bitter Echo,Kai Knox,rock,playful|melancholic,0.516,0.516,0.806,129.2,-6.8,0.042,0.0,0.087,0.417,305817,4,0,3,18
MYPe9hdSiwJyUOevb1huov,Lonely Rain,Cole Vance,r&b,playful,0.724,0.55,0.234,85.2,-5.99,0.083,0.612,0.062,0.278,236782,2,1,4,48
45S8rTikRfpji94gUizddX,Bitter Echo,Wren Ryder,rock,playful|tense,0.607,0.649,0.618,128.6,0.0,0.108,0.0,0.176,0.074,208292,6,1,4,29
foqaSgBRiGH8Z1sM1v8SFF,Radiant Horizon,Iris Blake,r&b,sad|nostalgic,0.697,0.461,0.367,87.5,-6.72,0.074,0.164,0.31,0.396,223342,7,1,3,44
vCg4dUXdKdWY2kYvJjOafY,Wild City,Iris Reyes,indie,nostalgic|happy|playful,0.57,0.87,0.764,102.8,-11.83,0.0,0.159,0.122,0.184,234993,8,0,3,25
uTtjK1VFa37IDqD1i7pJSa,Distant Dream,The Citys,jazz,chill|energetic|nostalgic,0.5,0.516,0.477,120.6,-8.25,0.104,0.626,0.484,0.226,243534,2,1,4,47
vwHD6mycw2rxGlItqiRXH0,Bitter Light,Rio Stone,metal,romantic|playful,0.365,0.995,0.792,147.1,-3.66,0.119,0.0,0.059,0.1,218445,10,0,3,68
siHZSKnd7aWFOlhEKJPyn7,Restless Light,Jax Vance,country,dreamy|energetic,0.626,0.323,0.553,108.1,-8.58,0.09,0.301,0.258,0.0,229579,1,0,4,25
xYOx51p4vqrrgllPPOVMSb,Hollow Horizon,Sena Lark,jazz,happy|nostalgic,0.489,0.515,0.369,112.9,-12.74,0.0,0.681,0.145,0.235,242072,10,1,5,47
FW0QcBR1PhR4qAtkZXHqU3,Bitter Rain,The Memorys,blues,aggressive|nostalgic|dreamy,0.43,0.306,0.345,90.5,-6.53,0.119,0.277,0.06,0.172,150693,11,7,3,21
BTTZwLHreNI0ffsIS99oIC,Fading Horizon,Toma Lark,blues,dreamy|nostalgic,0.453,0.239,0.049,107.7,-4.59,0.086,0.433,0.109,0.251,165395,7,1,3,70
gM6ipQGoPLE6oczH6c97K3,Fading City,Ava Hale,reggae,dreamy,0.807,0.368,0.655,93.7,-10.35,0.027,0.391,0.0,0.012,224896,7,0,3,0
4jhUXR0Of8m1k7vdSQHKA1,Sweet Heart,Kai Blake,blues,uplifting|aggressive,0.459,0.639,0.269,108.9,-9.83,0.107,0.507,0.307,0.103,257864,11,0,4,12
k7jpEreY5N0qRlCHpfRJzW,Faded Star,Ezra Reyes,hip-hop,uplifting,0.592,0.542,0.627,105.1,-6.87,0.242,0.201,0.0,0.11,210691,2,0,4,52
98PIr6iQ9mPtsY1Onn46cZ,Velvet Memory,Rio Vance,metal,aggressive|playful|dreamy,0.191,0.871,0.485,132.5,-4.41,0.032,0.0,0.159,0.159,246453,0,0,4,43
U9skoTpybPlelGeSsT1SKY,Lonely Wave,Zara Vance,folk,chill|sad|dreamy,0.63,0.208,0.3,117.8,-10.78,0.105,1.0,0.127,0.128,226419,1,1,3,11
rZFpUQQW7gIEJodNyT0VwW,Midnight Ocean,Finn Stone,metal,chill|melancholic,0.306,0.883,0.283,153.5,-7.01,0.107,0.0,0.0,0.199,159098,2,0,4,71
t6j9QDr6XydL9kpjUXPV8p,Endless Skyline,Rio Marsh,hip-hop,nostalgic,0.792,0.721,0.303,97.8,-7.67,0.138,0.072,0.121,0.142,235300,5,1,3,45
pCF9vAKnSucfAURC8EhcDy,Sweet Horizon,The Storms,country,nostalgic|playful|romantic,0.61,0.546,0.547,118.6,-10.28,0.033,0.421,0.062,0.163,116673,8,0,3,22
toOutgkhPn4bcZi8ib6vI6,Midnight Echo,Leo Cade,r&b,happy,0.586,0.429,0.654,91.9,-6.86,0.113,0.229,0.047,0.187,206431,6,0,5,16
faa57wWOzEAhnyij6FcA7y,Endless Skyline,Leo Lark,latin,uplifting,1.0,0.77,0.615,114.2,-10.22,0.049,0.052,0.0,0.271,177226,10,1,3,49
QWkrMY72zZY2ANKUZY8FJY,Neon Dream,Cole Voss,metal,sad,0.418,0.941,0.376,127.2,-3.32,0.082,0.08,0.085,0.172,226778,0,1,4,94
YOCAUYFxTPtaEKKZERXYQq,Broken River,The Lights,country,playful|nostalgic|romantic,0.558,0.547,0.776,122.8,-7.17,0.014,0.414,0.126,0.145,291839,2,1,4,37
9ZsWtVqWE31zUwYyniA35s,Broken Road,Reo Cross,rock,nostalgic,0.653,0.793,0.813,95.9,-7.64,0.011,0.063,0.067,0.327,197488,8,1,4,36
G20lAKF2REgaJGd6c4Dckk,Silent Memory,Toma Hale,metal,nostalgic|aggressive,0.618,0.881,0.216,148.3,-5.1,0.076,0.064,0.246,0.15,186096,3,1,5,53
FG4yvSo7MXpvqY0OinshmF,Restless Echo,Reo Frost,pop,aggressive|playful,0.668,0.65,0.655,104.0,-7.47,0.101,0.404,0.0,0.188,253620,10,0,4,16
gDWBi4Wz0BVL9EjPp9mn2R,Hollow Memory,Jax Vance,folk,melancholic|chill,0.561,0.17,0.334,85.0,-10.95,0.089,0.862,0.174,0.171,246648,11,0,5,54
5EF2ddp294Kwo0kwjE3s0X,Midnight Star,Mira Wells,r&b,uplifting,0.704,0.529,0.608,84.5,-3.1,0.0,0.046,0.14,0.098,184104,7,1,3,66
l8uXwpR67RXSpXAFaMkTJO,Electric Skyline,Finn Lark,folk,chill|uplifting|melancholic,0.378,0.403,0.482,85.1,-12.36,0.055,0.604,0.0,0.242,212303,1,0,4,21
NTt7491YS8F7IFRS83V0mk,Silent Memory,Talia Wells,folk,chill,0.507,0.102,0.586,101.0,-9.81,0.103,0.77,0.078,0.1,206766,0,0,5,32
BRCkWYqSNjMiGQ8xVPwRfQ,Distant Heart,Nadia Reyes,folk,happy|dreamy,0.452,0.295,0.534,104.7,-10.29,0.102,0.532,0.106,0.094,181361,8,0,4,55
zYL6Y8yqY9c2TsLLnkJNVl,Hollow Skyline,Ava Reyes,r&b,playful|energetic,0.609,0.304,0.655,82.4,-1.73,0.175,0.101,0.085,0.0,313423,3,1,4,56
RtR9Gjxyq8YKKFhbmO27rp,Midnight Ghost,The Stars,jazz,sad|uplifting,0.651,0.459,0.878,106.1,-9.75,0.049,0.732,0.366,0.17,174213,1,0,4,28
wSLgsZh66lNzIaOHmqjrX6,Fading Dream,The Rivers,hip-hop,energetic|playful,0.563,0.693,0.694,111.2,-4.09,0.229,0.159,0.0,0.072,161975,7,0,5,46
3vUpVC3TCKPGPpjemDbBap,Hollow Skyline,Toma Stone,electronic,uplifting|tense,0.74,1.0,0.723,139.2,-3.52,0.0,0.079,0.306,0.163,198601,6,1,5,70
VkPnNnRkUrumSyy2nI1Ell,Electric River,Kai Hale,indie,tense,0.613,0.759,0.536,106.9,-10.08,0.008,0.291,0.058,0.1,227696,11,1,4,72
TjwYnGPFPcz6Z1pOcM4Z5n,Sweet Horizon,Wren Knox,r&b,dreamy|nostalgic,0.478,0.771,0.676,94.9,-6.29,0.013,0.136,0.0,0.124,255876,5,0,5,30
6bDRWJLS1Zpx9qXluZJgSi,Golden City,The Rivers,pop,sad|happy,0.878,0.796,0.933,123.5,-2.34,0.025,0.0,0.046,0.341,188855,6,1,4,36
TId8IZYTNR0RbIp7WQXf1b,Distant River,Nova Lark,r&b,nostalgic,0.644,0.504,0.2,93.3,-8.07,0.082,0.2,0.0,0.0,243923,8,1,4,77
hniQeuVPTU3sPT27xt8ppu,Distant Storm,Jax Marsh,rock,energetic,0.38,1.0,0.663,128.4,-6.38,0.0,0.119,0.004,0.132,139724,4,0,5,69
wDs92P2kXfxZMiXXa7gDvB,Fading Garden,Mira Lark,latin,playful|tense,0.837,0.765,0.795,102.3,-5.72,0.071,0.305,0.067,0.0,210122,8,0,4,16
SSrhR4JuAeFcfJzyxazEO1,Velvet Light,Ava Blake,rock,chill|uplifting,0.379,1.0,0.446,154.0,-5.5,0.089,0.063,0.104,0.0,204652,8,0,5,48
tkpBJIjZ1zh9vjoT7Wps1o,Golden River,Ava Reyes,electronic,romantic|uplifting,0.583,0.979,0.591,121.2,-2.29,0.09,0.135,0.323,0.1,193697,8,1,4,71
jsu3onBjHVaUXehwW6t8yF,Restless Rain,Rio Shaw,latin,aggressive|tense|playful,0.749,0.629,0.853,95.8,-8.25,0.149,0.111,0.049,0.211,139415,2,1,4,14
0TW2BcDm4MCqGcC1yjbLjJ,Bitter Skyline,Ava Hale,jazz,melancholic,0.431,0.367,0.605,108.4,-14.39,0.0,0.57,0.235,0.121,263555,2,0,5,44
gzRJCdEX4cFiPh3UWB565p,Crystal Shadow,Ava Cade,electronic,uplifting|aggressive,0.67,0.788,0.678,154.5,-5.56,0.012,0.0,0.363,0.212,197381,0,1,5,49
km5nMIurS0mCATVb16Wf2g,Fading Horizon,Reo Blake,reggae,melancholic|happy,0.524,0.625,0.691,77.1,-11.56,0.036,0.372,0.0,0.148,239639,1,0,4,54
BiC9FcKq35UOKmTTo8aWBW,Electric Road,Nova Quinn,indie,melancholic|playful,0.328,0.482,0.212,107.4,-6.89,0.07,0.622,0.018,0.193,210577,8,0,5,51
6WVKZfqFJDnxn7bqllQIjU,Wild Fire,Reo Quinn,electronic,happy|nostalgic,0.709,1.0,0.435,151.0,-3.75,0.054,0.0,0.631,0.082,270261,1,1,4,47
frvdYtpBbndobFquMCSHdb,Lonely Storm,Finn Stone,metal,sad|aggressive,0.351,0.898,0.433,-5.0,-8.49,0.0,0.0,0.127,0.23,209839,11,0,4,49
6TCgOaIEJses4FC2dB0TkA,Broken Road,Leo Blake,latin,sad|happy,0.861,0.603,0.77,121.6,-3.45,0.035,0.166,0.155,0.116,244686,7,0,4,3
wkrM051ifqLWveqH11OSOi,Restless Ocean,Ava Wells,country,playful|happy,0.269,0.537,0.736,103.0,-8.96,0.027,0.461,0.0,0.138,237855,5,0,5,46
i1xx8MZ5gMVtAj0C3XX3OK,Wild Rain,Nadia Frost,pop,uplifting,0.697,0.499,0.598,100.1,-5.57,0.032,0.164,0.0,0.027,130717,9,1,4,49
bMGeY8jNDF9vPjTfDxWiBZ,Hollow Light,Cole Frost,classical,romantic|melancholic,0.331,0.244,0.165,89.5,-19.35,0.0,0.662,0.706,0.182,219438,3,1,4,60
iAH6TXmIN8ucSYD1g0gaNM,Bitter Memory,Cole Hale,folk,melancholic,0.477,0.394,0.275,102.5,-5.62,0.076,0.71,0.146,0.139,174848,4,0,3,69
3DqQh8KPdLLXm0PynFBfnX,Velvet Memory,Leo Vance,classical,playful,0.321,0.366,0.404,99.8,-15.75,0.027,0.987,0.918,0.134,277425,2,1,3,55
XidrKTybMjsrRaZheiGTP6,Silent Star,Cole Ryder,folk,tense|chill,0.138,0.438,0.678,112.6,-9.69,0.0,0.703,0.201,0.392,218799,7,1,3,43
XTGcwQ3riWSZFDbXq5xNBE,Distant River,Kai Cross,folk,dreamy|melancholic,0.269,0.533,0.361,109.4,-12.4,0.013,0.883,0.006,0.173,243680,2,0,3,37
Bk6OyL63AHkBLM6Ez2zYHp,Fading Ocean,Cole Shaw,latin,aggressive|tense,0.707,0.878,0.461,104.4,-2.97,0.077,0.25,0.017,0.009,313660,4,0,4,16
WZrscbQc92AFlJyZurFNaK,Distant Ghost,Rio Blake,classical,chill,0.324,0.52,0.391,110.4,-13.73,0.039,0.918,0.91,0.0,239759,0,0,4,40
UZGYgcSQs2hV6mtqDqyOH8,Velvet Echo,Zara Shaw,metal,aggressive|energetic|romantic,0.311,1.0,0.325,143.0,-4.12,0.0,0.058,0.172,0.103,164530,3,0,4,71
Tff7rOed0aznIkJVfIeMT0,Lonely Ghost,Sena Frost,reggae,nostalgic|energetic|uplifting,0.838,0.647,0.57,102.3,-5.44,0.006,0.266,0.0,0.0,205870,10,1,4,57
ME9sJ7KezNVT4DzdQUwpQw,Lonely Bloom,Ava Vance,latin,dreamy|romantic|tense,0.839,0.555,0.734,106.4,-9.91,0.111,0.035,0.328,0.257,225858,4,0,3,76
DRA2rKp4MWM5KyKEJ1G6jf,Wild Memory,Leo Vance,electronic,nostalgic|uplifting,0.805,0.855,0.419,125.3,-3.14,0.0,0.0,0.215,0.246,175692,3,1,5,47
IKkNXKbu2GkJrlZPJWpNcn,Lonely Rain,Finn Marsh,pop,melancholic|sad,0.782,0.569,0.536,132.3,-5.23,0.117,0.31,0.122,0.047,193713,11,0,4,56
Es6NuyNJzNZClbcBcXxeOD,Silent Storm,Ava Ryder,metal,melancholic|energetic,0.38,1.0,0.468,146.6,0.0,0.056,0.0,0.129,0.037,204703,1,0,4,31
KEn6MCG2xsmkAMRb8Ti9Y7,Wild Ocean,Nova Lark,rock,playful,0.439,0.608,1.8,138.9,-6.05,0.003,0.206,0.129,0.145,136404,8,0,4,47
0qZIPJoqGzX38IhjOR6FIb,Endless Road,Iris Reyes,electronic,energetic|romantic|tense,0.752,0.703,0.401,119.3,-5.55,0.15,0.028,0.497,0.0,237169,0,0,4,60
BAb3NRvJNJxwbjOBUHRRDc,Restless Ghost,The Rivers,classical,dreamy|chill,0.358,0.256,0.652,99.0,-19.77,0.0,0.931,0.868,0.079,193752,2,1,4,24
eLF4Z9UAcNgvWLxn3fkCEx,Restless Garden,Talia Frost,classical,sad|playful,0.31,0.078,0.442,102.0,-17.05,0.183,0.823,0.816,0.284,162072,2,0,4,59
VIZbAtmTHJwyqYv2LXr31y,Endless Echo,The Dreams,latin,playful,1.0,0.704,0.621,108.8,-1.75,0.004,0.008,0.045,0.011,185979,10,0,5,96
GZHHBnBaYl3O7OMPJczlNy,Restless Skyline,The Waves,country,uplifting|playful,0.433,0.594,0.638,122.3,-4.33,0.03,0.177,0.051,0.182,243820,9,0,3,12
WQDRYq6DooFpLX5TUeUiDY,Fading Storm,Wren Cade,classical,tense|energetic,0.411,0.469,0.443,99.2,-18.0,0.0,1.0,0.516,0.021,257904,1,0,4,40
LFkLMLf44QJ7SZJcA52NvJ,Faded River,Leo Shaw,pop,aggressive|sad,0.749,0.655,0.678,127.3,-3.4,0.0,0.177,0.0,0.075,224335,0,0,4,51
1150RzOkBFYkbz61qiAbiU,Silent Echo,Nova Ryder,country,melancholic|sad,0.516,0.683,0.35,117.9,-8.82,0.051,0.068,0.005,0.144,226639,6,1,4,63
7pLaO40hAdgP6b69VuJfRY,Bitter Storm,Finn Marsh,country,sad|energetic,0.505,0.623,0.278,87.2,-8.67,0.109,0.605,0.102,0.253,210936,3,0,3,78
Mz525vhYvZokvUsFcdewGK,Bitter Dream,Jax Shaw,blues,tense,0.539,0.415,0.431,99.1,-5.09,0.072,0.545,0.122,0.161,184994,10,0,4,13
7djeuOPNWjuR17o926ydDi,Golden Ghost,Sena Knox,country,melancholic,0.582,0.402,0.638,121.6,-7.03,0.0,0.405,0.069,0.087,243753,2,0,3,44
kJtADuhJ0VxkvA9UC6UfiM,Burning Ocean,Jax Stone,r&b,happy|uplifting,0.635,0.413,0.693,88.0,-7.52,0.059,0.01,0.112,0.224,178014,5,0,4,71
oUxPCzNjTs4X7NvZD3t8kV,Distant Storm,Nova Vance,r&b,romantic,0.776,0.52,0.188,86.0,-7.33,0.084,0.08,0.0,0.186,186063,0,0,3,59
GQefkL0FigCz5id9IMl26u,Burning Light,Finn Voss,reggae,uplifting|playful,0.709,0.606,0.867,66.6,-9.79,0.017,0.371,0.204,0.159,184455,10,0,3,26
iM7XywigUwwq5PzZfP6MpC,Radiant Memory,The Horizons,metal,happy|melancholic|tense,0.404,0.628,0.296,122.3,-6.04,0.082,0.0,0.093,0.073,243090,4,1,5,30
DvwcFvfQAIPvmMAIlFSqQK,Crystal Horizon,Cole Reyes,country,chill|uplifting,0.518,0.461,0.691,95.2,-9.34,0.022,0.467,0.0,0.1,220170,4,0,4,35
c6HT1DoztLFQTWefJBmgrX,Silent Horizon,Cole Stone,r&b,happy|dreamy|melancholic,0.692,0.349,0.47,95.8,-7.68,0.132,0.135,0.0,0.2,275169,6,0,4,18
Ozj1j5PiP9KkNC9gVuakM3,Velvet Shadow,Wren Shaw,latin,melancholic|playful,0.782,0.649,0.755,97.8,-13.66,0.096,0.394,0.11,0.051,214849,6,1,5,40
XQGTls2YT6ahjr9pWHLVAW,Midnight Shadow,The Skylines,metal,uplifting,0.28,0.959,0.412,130.5,-7.58,0.055,0.036,0.0,0.066,259811,4,1,5,52
Z8wB9oaHXG5h6HzUxeQIOJ,Bitter Garden,Cole Cross,electronic,melancholic|sad,0.684,1.0,0.216,123.7,-6.87,0.089,0.0,0.449,0.072,267751,4,0,4,55
w1MYB5Oh30c2cLlOoA6FZi,Restless Shadow,Leo Marsh,jazz,playful,0.628,0.414,0.433,81.3,-8.83,0.0,0.514,0.114,0.216,193294,2,0,4,42
nXKwKdc6hi8P9nU1wbfKNB,Silent Light,Nova Quinn,reggae,uplifting|sad|romantic,0.614,0.597,0.672,78.6,-8.7,0.146,0.0,0.383,0.284,160523,3,1,4,29
WR4PnKbZLuhlvjGTy4jaif,Silent Skyline,Reo Vance,electronic,aggressive|energetic,0.543,0.731,0.306,138.3,-6.97,0.107,0.0,0.124,0.125,203087,0,0,3,37
jHPGiIQTBaiu9Vm6136ZW9,Crystal Garden,Nova Ryder,classical,happy|playful|melancholic,0.414,0.085,0.519,130.5,-19.27,0.112,0.881,0.973,0.213,180815,4,0,4,58
dbIwYS5VqhCAXIA4TKhMQJ,Fading Ocean,Talia Lark,indie,chill|nostalgic|melancholic,0.722,0.791,0.284,121.4,-10.96,0.0,0.174,0.128,0.164,252745,10,0,3,57
3sK4oKSNI0SCv2pDi2phZ1,Hollow Echo,Ava Stone,r&b,happy|uplifting,0.545,0.52,0.493,95.7,-5.22,0.09,0.173,0.0,0.254,216665,8,0,5,23
PoJF39VFmcvuIk3S35Yb0V,Burning Ghost,Talia Lark,jazz,dreamy|playful|chill,0.644,0.352,0.617,113.0,-10.64,0.126,0.377,0.319,0.214,246029,4,1,4,66
X224AkEcqTU1u5I5Phz0PV,Velvet Rain,Toma Vance,latin,sad|aggressive,0.935,0.692,0.847,101.6,0.0,0.055,0.196,0.088,0.06,249972,6,0,4,53
rZuRZtbSyEXtvSjCd98yKf,Distant Storm,Jax Shaw,indie,energetic|sad,0.43,0.575,0.375,117.1,-9.7,0.148,0.272,0.141,0.203,266556,2,0,3,62
lWgna0eJX5L1CP2ros7h62,Broken Memory,Wren Vance,blues,uplifting,0.544,0.532,0.424,58.9,-7.99,0.124,0.26,0.014,0.107,245791,9,1,4,30
jHGb30EA97tkQvPkXlaMs4,Faded Storm,Sena Hale,indie,chill|tense,0.723,0.493,0.57,126.9,-4.36,0.0,0.21,0.283,0.2,210841,3,0,4,57
gALx0GnfiI4zHCsgqCNxCj,Distant Ocean,Leo Frost,folk,happy|uplifting,0.359,0.608,0.492,108.5,-9.57,0.042,0.578,0.0,0.241,243875,3,0,4,72
h1hpwGjCf4nXyXXGLgwFeR,Radiant Wave,Nova Hale,electronic,romantic|melancholic|sad,0.865,0.789,0.627,131.2,-6.12,0.061,0.107,0.324,0.254,293473,8,0,3,16
HpBFGzDbb2gFABS3hYXMeo,Neon Fire,The Oceans,country,chill,0.518,0.454,0.444,105.3,-9.35,0.0,0.51,0.0,0.153,231031,0,1,3,24
g0LDbaeKkZbxOBGRw83X22,Restless Echo,Sena Voss,pop,happy|playful,0.858,0.414,1.8,109.4,-1.74,0.067,0.233,0.066,0.0,246408,11,0,3,56
A5SL2xEDHGx3Hl0fvf3k6m,Hollow Rain,Toma Ryder,rock,uplifting|aggressive,0.675,0.803,0.611,138.2,-1.57,0.02,0.0,0.249,0.237,266686,6,1,4,20
1R7yvWzHLVelJK1323PHUg,Faded River,Wren Vance,pop,energetic,0.778,0.5,0.779,117.7,-5.76,0.057,0.229,0.159,0.121,191526,11,0,3,27
Yhu9iYSvHGS0a2qRp5SrFw,Bitter Dream,Leo Reyes,indie,playful|romantic,0.654,0.578,0.706,104.4,-9.02,0.093,0.251,0.184,0.139,219234,7,0,3,0
6K1wm5hFeqTjq0V9XJpcEM,Electric Road,Zara Lark,blues,aggressive|melancholic|nostalgic,0.584,0.447,0.177,93.3,-11.44,0.114,0.447,0.126,0.308,168486,10,0,3,44
02AAz8XDEWdfvZ4scV6F3S,Radiant Road,Leo Shaw,pop,uplifting|happy,0.598,0.604,0.793,100.1,-6.75,0.048,0.075,0.0,0.042,237801,2,1,5,26
kC4lQ1P2pvp2Ti4MpY5WV6,Radiant River,Cole Voss,hip-hop,sad,0.781,0.584,0.235,81.4,-3.48,0.18,0.146,0.0,0.0,256796,11,0,4,52
A0ah4rBxcIGtMw9wNa179D,Midnight Shadow,Talia Quinn,blues,dreamy,0.654,0.285,0.441,76.0,-9.01,0.129,0.675,0.068,0.021,205841,3,0,4,65
QJc0LD8DqNOGVsym9NCuMq,Bitter Star,Nova Ryder,pop,uplifting,0.753,0.689,0.732,108.3,-2.79,0.102,0.3,0.253,0.248,224111,8,1,5,74
FS3QHw1E3r7CsucU8BK0HL,Electric Heart,Talia Frost,reggae,playful|uplifting,0.536,0.434,0.698,102.5,-6.55,0.038,0.358,0.0,0.158,253488,7,1,4,11
Ntg11nC8nXf7Vqxbg73fAj,Neon Dream,Nadia Cross,reggae,energetic,0.63,0.708,0.621,88.2,-13.74,0.032,0.391,0.066,0.141,232212,7,1,4,41
d6RRFnIlSVAnYqaeA6NHqz,Crystal Garden,Rio Wells,blues,melancholic|dreamy|sad,0.579,0.373,0.372,101.7,-5.9,0.088,0.723,0.276,0.065,253950,0,1,5,23
NVJVNegyx2RkSE5wtojWEp,Endless Memory,Jax Shaw,indie,happy,0.528,0.327,0.649,119.5,-7.32,0.03,0.538,0.142,0.226,218690,11,1,4,28
pMpdPoxh13GqnKh5znI309,Midnight Star,Jax Hale,metal,dreamy,0.327,0.903,0.409,133.0,-6.24,0.038,0.062,0.143,0.272,191543,9,0,3,39
Q97ZZgHUtwvyCjISKAUFQm,Midnight Star,Finn Quinn,rock,aggressive|uplifting,0.441,0.837,0.623,145.7,-5.45,0.097,0.151,0.374,0.196,205899,8,1,5,19
K6Qr40VxwfwXB5HJUWZQdb,Electric Garden,Iris Wells,indie,uplifting,0.517,0.547,0.609,124.6,-8.73,0.0,0.22,0.0,0.191,224791,2,0,3,43
MTfBMGTdDbemQHuBchuIBM,Endless Light,Kai Frost,folk,sad,0.376,0.257,0.263,103.4,-11.46,0.055,0.829,0.017,0.127,217593,9,0,5,55
x3aHIoHBYjtNO93ArOlg8V,Lonely Heart,Cole Quinn,pop,melancholic,0.838,0.636,0.495,100.9,-5.82,0.092,0.034,0.049,0.136,-1000,4,1,3,36
dWNv71X0sCYXdqXnKWALj8,Silent Bloom,Wren Marsh,rock,uplifting|playful|tense,0.582,0.802,0.75,117.2,-11.09,0.003,0.259,0.0,0.135,200151,9,0,5,60
zxrFehutdjSngxzWYw2rXq,Restless Storm,The Rivers,hip-hop,tense,0.671,0.476,0.501,106.5,-7.1,0.136,0.102,0.0,0.183,187822,11,1,4,33
Z2Xm2aZmD6yoyS6asIZmzG,Neon River,Kai Hale,indie,chill|happy|dreamy,0.731,0.453,0.722,122.9,-8.01,0.142,0.378,0.131,0.05,257021,2,1,5,72
tzkps4gVX4IFCQwfBiDB33,Endless Echo,Cole Stone,latin,playful|uplifting,1.0,0.562,1.0,123.4,-4.16,0.04,0.267,0.128,0.259,293586,1,0,4,64
7ytDu2SXHXGmsox2fCQ9ws,Fading River,Nova Vance,hip-hop,happy|chill,0.811,0.557,0.489,91.0,-3.24,0.118,0.158,0.0,0.211,256590,0,0,4,64
